cn,C3UserRole,unicodePwd,givenName,sn,dateOfBirth,mail,gender,telephoneNumber,studentID
student5266,10,1234,Student 5266,,,,,,
student5267,10,1234,Student 5267,,,,,,
student5268,10,1234,Student 5268,,,,,,
student5269,10,1234,Student 5269,,,,,,
student5270,10,1234,Student 5270,,,,,,
student5271,10,1234,Student 5271,,,,,,
student5272,10,1234,Student 5272,,,,,,
student5273,10,1234,Student 5273,,,,,,
student5274,10,1234,Student 5274,,,,,,
student5275,10,1234,Student 5275,,,,,,
student5276,10,1234,Student 5276,,,,,,
student5277,10,1234,Student 5277,,,,,,
student5278,10,1234,Student 5278,,,,,,
student5279,10,1234,Student 5279,,,,,,
student5280,10,1234,Student 5280,,,,,,
student5281,10,1234,Student 5281,,,,,,
student5282,10,1234,Student 5282,,,,,,
student5283,10,1234,Student 5283,,,,,,
student5284,10,1234,Student 5284,,,,,,
student5285,10,1234,Student 5285,,,,,,
student5286,10,1234,Student 5286,,,,,,
student5287,10,1234,Student 5287,,,,,,
student5288,10,1234,Student 5288,,,,,,
student5289,10,1234,Student 5289,,,,,,
student5290,10,1234,Student 5290,,,,,,
student5291,10,1234,Student 5291,,,,,,
student5292,10,1234,Student 5292,,,,,,
student5293,10,1234,Student 5293,,,,,,
student5294,10,1234,Student 5294,,,,,,
student5295,10,1234,Student 5295,,,,,,
student5296,10,1234,Student 5296,,,,,,
student5297,10,1234,Student 5297,,,,,,
student5298,10,1234,Student 5298,,,,,,
student5299,10,1234,Student 5299,,,,,,
student5300,10,1234,Student 5300,,,,,,
student5301,10,1234,Student 5301,,,,,,
student5302,10,1234,Student 5302,,,,,,
student5303,10,1234,Student 5303,,,,,,
student5304,10,1234,Student 5304,,,,,,
student5305,10,1234,Student 5305,,,,,,
student5306,10,1234,Student 5306,,,,,,
student5307,10,1234,Student 5307,,,,,,
student5308,10,1234,Student 5308,,,,,,
student5309,10,1234,Student 5309,,,,,,
student5310,10,1234,Student 5310,,,,,,
student5311,10,1234,Student 5311,,,,,,
student5312,10,1234,Student 5312,,,,,,
student5313,10,1234,Student 5313,,,,,,
student5314,10,1234,Student 5314,,,,,,
student5315,10,1234,Student 5315,,,,,,
student5316,10,1234,Student 5316,,,,,,
student5317,10,1234,Student 5317,,,,,,
student5318,10,1234,Student 5318,,,,,,
student5319,10,1234,Student 5319,,,,,,
student5320,10,1234,Student 5320,,,,,,
student5321,10,1234,Student 5321,,,,,,
student5322,10,1234,Student 5322,,,,,,
student5323,10,1234,Student 5323,,,,,,
student5324,10,1234,Student 5324,,,,,,
student5325,10,1234,Student 5325,,,,,,
student5326,10,1234,Student 5326,,,,,,
student5327,10,1234,Student 5327,,,,,,
student5328,10,1234,Student 5328,,,,,,
student5329,10,1234,Student 5329,,,,,,
student5330,10,1234,Student 5330,,,,,,
student5331,10,1234,Student 5331,,,,,,
student5332,10,1234,Student 5332,,,,,,
student5333,10,1234,Student 5333,,,,,,
student5334,10,1234,Student 5334,,,,,,
student5335,10,1234,Student 5335,,,,,,
student5336,10,1234,Student 5336,,,,,,
student5337,10,1234,Student 5337,,,,,,
student5338,10,1234,Student 5338,,,,,,
student5339,10,1234,Student 5339,,,,,,
student5340,10,1234,Student 5340,,,,,,
student5341,10,1234,Student 5341,,,,,,
student5342,10,1234,Student 5342,,,,,,
student5343,10,1234,Student 5343,,,,,,
student5344,10,1234,Student 5344,,,,,,
student5345,10,1234,Student 5345,,,,,,
student5346,10,1234,Student 5346,,,,,,
student5347,10,1234,Student 5347,,,,,,
student5348,10,1234,Student 5348,,,,,,
student5349,10,1234,Student 5349,,,,,,
student5350,10,1234,Student 5350,,,,,,
student5351,10,1234,Student 5351,,,,,,
student5352,10,1234,Student 5352,,,,,,
student5353,10,1234,Student 5353,,,,,,
student5354,10,1234,Student 5354,,,,,,
student5355,10,1234,Student 5355,,,,,,
student5356,10,1234,Student 5356,,,,,,
student5357,10,1234,Student 5357,,,,,,
student5358,10,1234,Student 5358,,,,,,
student5359,10,1234,Student 5359,,,,,,
student5360,10,1234,Student 5360,,,,,,
student5361,10,1234,Student 5361,,,,,,
student5362,10,1234,Student 5362,,,,,,
student5363,10,1234,Student 5363,,,,,,
student5364,10,1234,Student 5364,,,,,,
student5365,10,1234,Student 5365,,,,,,
student5366,10,1234,Student 5366,,,,,,
student5367,10,1234,Student 5367,,,,,,
student5368,10,1234,Student 5368,,,,,,
student5369,10,1234,Student 5369,,,,,,
student5370,10,1234,Student 5370,,,,,,
student5371,10,1234,Student 5371,,,,,,
student5372,10,1234,Student 5372,,,,,,
student5373,10,1234,Student 5373,,,,,,
student5374,10,1234,Student 5374,,,,,,
student5375,10,1234,Student 5375,,,,,,
student5376,10,1234,Student 5376,,,,,,
student5377,10,1234,Student 5377,,,,,,
student5378,10,1234,Student 5378,,,,,,
student5379,10,1234,Student 5379,,,,,,
student5380,10,1234,Student 5380,,,,,,
student5381,10,1234,Student 5381,,,,,,
student5382,10,1234,Student 5382,,,,,,
student5383,10,1234,Student 5383,,,,,,
student5384,10,1234,Student 5384,,,,,,
student5385,10,1234,Student 5385,,,,,,
student5386,10,1234,Student 5386,,,,,,
student5387,10,1234,Student 5387,,,,,,
student5388,10,1234,Student 5388,,,,,,
student5389,10,1234,Student 5389,,,,,,
student5390,10,1234,Student 5390,,,,,,
student5391,10,1234,Student 5391,,,,,,
student5392,10,1234,Student 5392,,,,,,
student5393,10,1234,Student 5393,,,,,,
student5394,10,1234,Student 5394,,,,,,
student5395,10,1234,Student 5395,,,,,,
student5396,10,1234,Student 5396,,,,,,
student5397,10,1234,Student 5397,,,,,,
student5398,10,1234,Student 5398,,,,,,
student5399,10,1234,Student 5399,,,,,,
student5400,10,1234,Student 5400,,,,,,
student5401,10,1234,Student 5401,,,,,,
student5402,10,1234,Student 5402,,,,,,
student5403,10,1234,Student 5403,,,,,,
student5404,10,1234,Student 5404,,,,,,
student5405,10,1234,Student 5405,,,,,,
student5406,10,1234,Student 5406,,,,,,
student5407,10,1234,Student 5407,,,,,,
student5408,10,1234,Student 5408,,,,,,
student5409,10,1234,Student 5409,,,,,,
student5410,10,1234,Student 5410,,,,,,
student5411,10,1234,Student 5411,,,,,,
student5412,10,1234,Student 5412,,,,,,
student5413,10,1234,Student 5413,,,,,,
student5414,10,1234,Student 5414,,,,,,
student5415,10,1234,Student 5415,,,,,,
student5416,10,1234,Student 5416,,,,,,
student5417,10,1234,Student 5417,,,,,,
student5418,10,1234,Student 5418,,,,,,
student5419,10,1234,Student 5419,,,,,,
student5420,10,1234,Student 5420,,,,,,
student5421,10,1234,Student 5421,,,,,,
student5422,10,1234,Student 5422,,,,,,
student5423,10,1234,Student 5423,,,,,,
student5424,10,1234,Student 5424,,,,,,
student5425,10,1234,Student 5425,,,,,,
student5426,10,1234,Student 5426,,,,,,
student5427,10,1234,Student 5427,,,,,,
student5428,10,1234,Student 5428,,,,,,
student5429,10,1234,Student 5429,,,,,,
student5430,10,1234,Student 5430,,,,,,
student5431,10,1234,Student 5431,,,,,,
student5432,10,1234,Student 5432,,,,,,
student5433,10,1234,Student 5433,,,,,,
student5434,10,1234,Student 5434,,,,,,
student5435,10,1234,Student 5435,,,,,,
student5436,10,1234,Student 5436,,,,,,
student5437,10,1234,Student 5437,,,,,,
student5438,10,1234,Student 5438,,,,,,
student5439,10,1234,Student 5439,,,,,,
student5440,10,1234,Student 5440,,,,,,
student5441,10,1234,Student 5441,,,,,,
student5442,10,1234,Student 5442,,,,,,
student5443,10,1234,Student 5443,,,,,,
student5444,10,1234,Student 5444,,,,,,
student5445,10,1234,Student 5445,,,,,,
student5446,10,1234,Student 5446,,,,,,
student5447,10,1234,Student 5447,,,,,,
student5448,10,1234,Student 5448,,,,,,
student5449,10,1234,Student 5449,,,,,,
student5450,10,1234,Student 5450,,,,,,
student5451,10,1234,Student 5451,,,,,,
student5452,10,1234,Student 5452,,,,,,
student5453,10,1234,Student 5453,,,,,,
student5454,10,1234,Student 5454,,,,,,
student5455,10,1234,Student 5455,,,,,,
student5456,10,1234,Student 5456,,,,,,
student5457,10,1234,Student 5457,,,,,,
student5458,10,1234,Student 5458,,,,,,
student5459,10,1234,Student 5459,,,,,,
student5460,10,1234,Student 5460,,,,,,
student5461,10,1234,Student 5461,,,,,,
student5462,10,1234,Student 5462,,,,,,
student5463,10,1234,Student 5463,,,,,,
student5464,10,1234,Student 5464,,,,,,
student5465,10,1234,Student 5465,,,,,,
student5466,10,1234,Student 5466,,,,,,
student5467,10,1234,Student 5467,,,,,,
student5468,10,1234,Student 5468,,,,,,
student5469,10,1234,Student 5469,,,,,,
student5470,10,1234,Student 5470,,,,,,
student5471,10,1234,Student 5471,,,,,,
student5472,10,1234,Student 5472,,,,,,
student5473,10,1234,Student 5473,,,,,,
student5474,10,1234,Student 5474,,,,,,
student5475,10,1234,Student 5475,,,,,,
student5476,10,1234,Student 5476,,,,,,
student5477,10,1234,Student 5477,,,,,,
student5478,10,1234,Student 5478,,,,,,
student5479,10,1234,Student 5479,,,,,,
student5480,10,1234,Student 5480,,,,,,
student5481,10,1234,Student 5481,,,,,,
student5482,10,1234,Student 5482,,,,,,
student5483,10,1234,Student 5483,,,,,,
student5484,10,1234,Student 5484,,,,,,
student5485,10,1234,Student 5485,,,,,,
student5486,10,1234,Student 5486,,,,,,
student5487,10,1234,Student 5487,,,,,,
student5488,10,1234,Student 5488,,,,,,
student5489,10,1234,Student 5489,,,,,,
student5490,10,1234,Student 5490,,,,,,
student5491,10,1234,Student 5491,,,,,,
student5492,10,1234,Student 5492,,,,,,
student5493,10,1234,Student 5493,,,,,,
student5494,10,1234,Student 5494,,,,,,
student5495,10,1234,Student 5495,,,,,,
student5496,10,1234,Student 5496,,,,,,
student5497,10,1234,Student 5497,,,,,,
student5498,10,1234,Student 5498,,,,,,
student5499,10,1234,Student 5499,,,,,,
student5500,10,1234,Student 5500,,,,,,
student5501,10,1234,Student 5501,,,,,,
student5502,10,1234,Student 5502,,,,,,
student5503,10,1234,Student 5503,,,,,,
student5504,10,1234,Student 5504,,,,,,
student5505,10,1234,Student 5505,,,,,,
student5506,10,1234,Student 5506,,,,,,
student5507,10,1234,Student 5507,,,,,,
student5508,10,1234,Student 5508,,,,,,
student5509,10,1234,Student 5509,,,,,,
student5510,10,1234,Student 5510,,,,,,
student5511,10,1234,Student 5511,,,,,,
student5512,10,1234,Student 5512,,,,,,
student5513,10,1234,Student 5513,,,,,,
student5514,10,1234,Student 5514,,,,,,
student5515,10,1234,Student 5515,,,,,,
student5516,10,1234,Student 5516,,,,,,
student5517,10,1234,Student 5517,,,,,,
student5518,10,1234,Student 5518,,,,,,
student5519,10,1234,Student 5519,,,,,,
student5520,10,1234,Student 5520,,,,,,
student5521,10,1234,Student 5521,,,,,,
student5522,10,1234,Student 5522,,,,,,
student5523,10,1234,Student 5523,,,,,,
student5524,10,1234,Student 5524,,,,,,
student5525,10,1234,Student 5525,,,,,,
student5526,10,1234,Student 5526,,,,,,
student5527,10,1234,Student 5527,,,,,,
student5528,10,1234,Student 5528,,,,,,
student5529,10,1234,Student 5529,,,,,,
student5530,10,1234,Student 5530,,,,,,
student5531,10,1234,Student 5531,,,,,,
student5532,10,1234,Student 5532,,,,,,
student5533,10,1234,Student 5533,,,,,,
student5534,10,1234,Student 5534,,,,,,
student5535,10,1234,Student 5535,,,,,,
student5536,10,1234,Student 5536,,,,,,
student5537,10,1234,Student 5537,,,,,,
student5538,10,1234,Student 5538,,,,,,
student5539,10,1234,Student 5539,,,,,,
student5540,10,1234,Student 5540,,,,,,
student5541,10,1234,Student 5541,,,,,,
student5542,10,1234,Student 5542,,,,,,
student5543,10,1234,Student 5543,,,,,,
student5544,10,1234,Student 5544,,,,,,
student5545,10,1234,Student 5545,,,,,,
student5546,10,1234,Student 5546,,,,,,
student5547,10,1234,Student 5547,,,,,,
student5548,10,1234,Student 5548,,,,,,
student5549,10,1234,Student 5549,,,,,,
student5550,10,1234,Student 5550,,,,,,
student5551,10,1234,Student 5551,,,,,,
student5552,10,1234,Student 5552,,,,,,
student5553,10,1234,Student 5553,,,,,,
student5554,10,1234,Student 5554,,,,,,
student5555,10,1234,Student 5555,,,,,,
student5556,10,1234,Student 5556,,,,,,
student5557,10,1234,Student 5557,,,,,,
student5558,10,1234,Student 5558,,,,,,
student5559,10,1234,Student 5559,,,,,,
student5560,10,1234,Student 5560,,,,,,
student5561,10,1234,Student 5561,,,,,,
student5562,10,1234,Student 5562,,,,,,
student5563,10,1234,Student 5563,,,,,,
student5564,10,1234,Student 5564,,,,,,
student5565,10,1234,Student 5565,,,,,,
student5566,10,1234,Student 5566,,,,,,
student5567,10,1234,Student 5567,,,,,,
student5568,10,1234,Student 5568,,,,,,
student5569,10,1234,Student 5569,,,,,,
student5570,10,1234,Student 5570,,,,,,
student5571,10,1234,Student 5571,,,,,,
student5572,10,1234,Student 5572,,,,,,
student5573,10,1234,Student 5573,,,,,,
student5574,10,1234,Student 5574,,,,,,
student5575,10,1234,Student 5575,,,,,,
student5576,10,1234,Student 5576,,,,,,
student5577,10,1234,Student 5577,,,,,,
student5578,10,1234,Student 5578,,,,,,
student5579,10,1234,Student 5579,,,,,,
student5580,10,1234,Student 5580,,,,,,
student5581,10,1234,Student 5581,,,,,,
student5582,10,1234,Student 5582,,,,,,
student5583,10,1234,Student 5583,,,,,,
student5584,10,1234,Student 5584,,,,,,
student5585,10,1234,Student 5585,,,,,,
student5586,10,1234,Student 5586,,,,,,
student5587,10,1234,Student 5587,,,,,,
student5588,10,1234,Student 5588,,,,,,
student5589,10,1234,Student 5589,,,,,,
student5590,10,1234,Student 5590,,,,,,
student5591,10,1234,Student 5591,,,,,,
student5592,10,1234,Student 5592,,,,,,
student5593,10,1234,Student 5593,,,,,,
student5594,10,1234,Student 5594,,,,,,
student5595,10,1234,Student 5595,,,,,,
student5596,10,1234,Student 5596,,,,,,
student5597,10,1234,Student 5597,,,,,,
student5598,10,1234,Student 5598,,,,,,
student5599,10,1234,Student 5599,,,,,,
student5600,10,1234,Student 5600,,,,,,
student5601,10,1234,Student 5601,,,,,,
student5602,10,1234,Student 5602,,,,,,
student5603,10,1234,Student 5603,,,,,,
student5604,10,1234,Student 5604,,,,,,
student5605,10,1234,Student 5605,,,,,,
student5606,10,1234,Student 5606,,,,,,
student5607,10,1234,Student 5607,,,,,,
student5608,10,1234,Student 5608,,,,,,
student5609,10,1234,Student 5609,,,,,,
student5610,10,1234,Student 5610,,,,,,
student5611,10,1234,Student 5611,,,,,,
student5612,10,1234,Student 5612,,,,,,
student5613,10,1234,Student 5613,,,,,,
student5614,10,1234,Student 5614,,,,,,
student5615,10,1234,Student 5615,,,,,,
student5616,10,1234,Student 5616,,,,,,
student5617,10,1234,Student 5617,,,,,,
student5618,10,1234,Student 5618,,,,,,
student5619,10,1234,Student 5619,,,,,,
student5620,10,1234,Student 5620,,,,,,
student5621,10,1234,Student 5621,,,,,,
student5622,10,1234,Student 5622,,,,,,
student5623,10,1234,Student 5623,,,,,,
student5624,10,1234,Student 5624,,,,,,
student5625,10,1234,Student 5625,,,,,,
student5626,10,1234,Student 5626,,,,,,
student5627,10,1234,Student 5627,,,,,,
student5628,10,1234,Student 5628,,,,,,
student5629,10,1234,Student 5629,,,,,,
student5630,10,1234,Student 5630,,,,,,
student5631,10,1234,Student 5631,,,,,,
student5632,10,1234,Student 5632,,,,,,
student5633,10,1234,Student 5633,,,,,,
student5634,10,1234,Student 5634,,,,,,
student5635,10,1234,Student 5635,,,,,,
student5636,10,1234,Student 5636,,,,,,
student5637,10,1234,Student 5637,,,,,,
student5638,10,1234,Student 5638,,,,,,
student5639,10,1234,Student 5639,,,,,,
student5640,10,1234,Student 5640,,,,,,
student5641,10,1234,Student 5641,,,,,,
student5642,10,1234,Student 5642,,,,,,
student5643,10,1234,Student 5643,,,,,,
student5644,10,1234,Student 5644,,,,,,
student5645,10,1234,Student 5645,,,,,,
student5646,10,1234,Student 5646,,,,,,
student5647,10,1234,Student 5647,,,,,,
student5648,10,1234,Student 5648,,,,,,
student5649,10,1234,Student 5649,,,,,,
student5650,10,1234,Student 5650,,,,,,
student5651,10,1234,Student 5651,,,,,,
student5652,10,1234,Student 5652,,,,,,
student5653,10,1234,Student 5653,,,,,,
student5654,10,1234,Student 5654,,,,,,
student5655,10,1234,Student 5655,,,,,,
student5656,10,1234,Student 5656,,,,,,
student5657,10,1234,Student 5657,,,,,,
student5658,10,1234,Student 5658,,,,,,
student5659,10,1234,Student 5659,,,,,,
student5660,10,1234,Student 5660,,,,,,
student5661,10,1234,Student 5661,,,,,,
student5662,10,1234,Student 5662,,,,,,
student5663,10,1234,Student 5663,,,,,,
student5664,10,1234,Student 5664,,,,,,
student5665,10,1234,Student 5665,,,,,,
student5666,10,1234,Student 5666,,,,,,
student5667,10,1234,Student 5667,,,,,,
student5668,10,1234,Student 5668,,,,,,
student5669,10,1234,Student 5669,,,,,,
student5670,10,1234,Student 5670,,,,,,
student5671,10,1234,Student 5671,,,,,,
student5672,10,1234,Student 5672,,,,,,
student5673,10,1234,Student 5673,,,,,,
student5674,10,1234,Student 5674,,,,,,
student5675,10,1234,Student 5675,,,,,,
student5676,10,1234,Student 5676,,,,,,
student5677,10,1234,Student 5677,,,,,,
student5678,10,1234,Student 5678,,,,,,
student5679,10,1234,Student 5679,,,,,,
student5680,10,1234,Student 5680,,,,,,
student5681,10,1234,Student 5681,,,,,,
student5682,10,1234,Student 5682,,,,,,
student5683,10,1234,Student 5683,,,,,,
student5684,10,1234,Student 5684,,,,,,
student5685,10,1234,Student 5685,,,,,,
student5686,10,1234,Student 5686,,,,,,
student5687,10,1234,Student 5687,,,,,,
student5688,10,1234,Student 5688,,,,,,
student5689,10,1234,Student 5689,,,,,,
student5690,10,1234,Student 5690,,,,,,
student5691,10,1234,Student 5691,,,,,,
student5692,10,1234,Student 5692,,,,,,
student5693,10,1234,Student 5693,,,,,,
student5694,10,1234,Student 5694,,,,,,
student5695,10,1234,Student 5695,,,,,,
student5696,10,1234,Student 5696,,,,,,
student5697,10,1234,Student 5697,,,,,,
student5698,10,1234,Student 5698,,,,,,
student5699,10,1234,Student 5699,,,,,,
student5700,10,1234,Student 5700,,,,,,
student5701,10,1234,Student 5701,,,,,,
student5702,10,1234,Student 5702,,,,,,
student5703,10,1234,Student 5703,,,,,,
student5704,10,1234,Student 5704,,,,,,
student5705,10,1234,Student 5705,,,,,,
student5706,10,1234,Student 5706,,,,,,
student5707,10,1234,Student 5707,,,,,,
student5708,10,1234,Student 5708,,,,,,
student5709,10,1234,Student 5709,,,,,,
student5710,10,1234,Student 5710,,,,,,
student5711,10,1234,Student 5711,,,,,,
student5712,10,1234,Student 5712,,,,,,
student5713,10,1234,Student 5713,,,,,,
student5714,10,1234,Student 5714,,,,,,
student5715,10,1234,Student 5715,,,,,,
student5716,10,1234,Student 5716,,,,,,
student5717,10,1234,Student 5717,,,,,,
student5718,10,1234,Student 5718,,,,,,
student5719,10,1234,Student 5719,,,,,,
student5720,10,1234,Student 5720,,,,,,
student5721,10,1234,Student 5721,,,,,,
student5722,10,1234,Student 5722,,,,,,
student5723,10,1234,Student 5723,,,,,,
student5724,10,1234,Student 5724,,,,,,
student5725,10,1234,Student 5725,,,,,,
student5726,10,1234,Student 5726,,,,,,
